date,fund,fund_id,universe,method,weight_effective_date,portfolio_lagged_sentiment,total_equity_weight,observed_equity_weight,missing_equity_weight,sentiment_weight_coverage,observed_sector_count,missing_sector_count,latest_signal_source_date
2023-09-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-09-05,0.08993942453952483,0.833333333333331,0.833333333333331,0.0,1.0,10,0,2023-09-25
2023-09-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-09-05,0.16148402248268018,0.833333333333331,0.833333333333331,0.0,1.0,10,0,2023-09-26
2023-09-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-09-05,0.11945319963717951,0.833333333333331,0.833333333333331,0.0,1.0,10,0,2023-09-27
2023-09-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-09-05,0.15049841910652123,0.833333333333331,0.833333333333331,0.0,1.0,10,0,2023-09-28
2023-10-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-09-05,0.21273922511118556,0.833333333333331,0.833333333333331,0.0,1.0,10,0,2023-09-29
2023-10-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.20533305587577386,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-02
2023-10-04,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.19455776941890585,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-03
2023-10-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.11659269452835813,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-04
2023-10-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.12863016385237633,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-05
2023-10-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.12218886692499338,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-06
2023-10-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.09179123886757799,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-09
2023-10-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.11116874862538281,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-10
2023-10-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.10252193900175753,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-11
2023-10-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.15127899991214347,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-12
2023-10-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.11982571636258912,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-13
2023-10-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.11669069589174054,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-16
2023-10-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.07806323937622625,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-17
2023-10-19,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.05057731686903106,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-18
2023-10-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.11903229875199982,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-19
2023-10-23,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.08956200442497264,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-20
2023-10-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.0855309569227752,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-23
2023-10-25,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.13655672456054938,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-24
2023-10-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.12031906538147767,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-25
2023-10-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.12765714513090878,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-26
2023-10-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.08288489168903507,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-27
2023-10-31,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.11923760209196065,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-30
2023-11-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-10-03,0.09483629820437646,0.833333333333332,0.833333333333332,0.0,1.0,10,0,2023-10-31
2023-11-02,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.11274973172055884,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-01
2023-11-03,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.13317415578386302,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-02
2023-11-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.11113511979719007,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-03
2023-11-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.12372976284652454,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-06
2023-11-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.1771118070006949,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-07
2023-11-09,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.05687638857781442,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-08
2023-11-10,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.162808707158037,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-09
2023-11-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.10197488161374686,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-10
2023-11-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.0928682070901343,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-13
2023-11-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.17609872277420752,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-14
2023-11-16,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.17101717293659635,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-15
2023-11-17,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.07074832669950018,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-16
2023-11-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.12099525511809847,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-17
2023-11-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.11715818148754452,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-20
2023-11-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.08697791776293022,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-21
2023-11-24,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.08637324880297176,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-22
2023-11-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.07968269252419313,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-24
2023-11-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.11067397428223269,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-27
2023-11-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.11155475373057243,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-28
2023-11-30,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.11274677587088762,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-29
2023-12-01,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-11-02,0.13544842548807048,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-11-30
2023-12-04,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.0936837763416697,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-01
2023-12-05,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.12812541678688233,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-04
2023-12-06,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.09976293129486885,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-05
2023-12-07,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.13135649960448506,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-06
2023-12-08,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.09360652112558869,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-07
2023-12-11,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.0880031480594346,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-08
2023-12-12,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.11421731810248197,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-11
2023-12-13,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.0978892968243049,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-12
2023-12-14,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.15630240467137724,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-13
2023-12-15,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.12537012708192002,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-14
2023-12-18,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.03469589429486662,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-15
2023-12-19,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.1261772550761859,0.8333333333333305,0.8333333333333305,0.0,1.0,10,0,2023-12-18
2023-12-20,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.1478166666666666,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-19
2023-12-21,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,-0.0129399999999999,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-20
2023-12-22,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.10733750000000002,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-21
2023-12-26,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.09534,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-22
2023-12-27,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.21273000000000003,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-26
2023-12-28,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.181675,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-27
2023-12-29,Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,0.0851499999999999,0.8333333333333305,0.082544275184998,0.7507890581483325,0.09905313022199794,1,9,2023-12-28
2021-01-04,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-05,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-06,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-07,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-08,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-11,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-12,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-13,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-14,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-15,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-19,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-20,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-21,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-22,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-25,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-26,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-27,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-28,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-01-29,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-02-01,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-01-02,,0.0,0.0,0.0,,0,0,
2021-02-02,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-03,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-04,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-05,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-08,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-09,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-10,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-11,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-12,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-16,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-17,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-18,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-19,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-22,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-23,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-24,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-25,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-02-26,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-03-01,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-02-02,,0.0,0.0,0.0,,0,0,
2021-03-02,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-03,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-04,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-05,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-08,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-09,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-10,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-11,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-12,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-15,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-16,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-17,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-18,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-19,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-22,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-23,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-24,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-25,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-26,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-29,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-30,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-03-31,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-04-01,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-03-02,,0.0,0.0,0.0,,0,0,
2021-04-05,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-06,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-07,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-08,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-09,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-12,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-13,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-14,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
2021-04-15,Crypto-Only Equal Weight,crypto_equal_weight,Crypto-only,equal_weight,2021-04-02,,0.0,0.0,0.0,,0,0,
