effective_date,fund,fund_id,universe,method,allocation_group,target_weight
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.09909126506006705
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.10000000000000042
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,6.496197431118546e-15
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.4009087349399164
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,0.0
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.4000000000000004
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,2.1616766804527828e-15
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.0
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,0.0
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.0
2023-01-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,6.522767479683863e-15
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.1684233943320722
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.02200700539661777
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,3.3153996385866477e-16
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.3095696002713082
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,0.0
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.3999999999999988
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,2.054511520911953e-15
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.0999999999999999
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,8.828700037473418e-18
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.0
2023-02-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,1.8242981544295023e-16
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.10641438428227999
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.09021141946974558
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,6.2372167900418126e-15
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.25837966426429415
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,7.858807161000594e-16
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.34769687933605753
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.1000000000000085
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.09729765264759935
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,1.8059196078274937e-15
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,3.6644757965198e-15
2023-03-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,1.924606509522043e-15
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.19999999999913706
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.18132737361370205
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,4.892605353131068e-13
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.19084437433305718
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,1.2515859697320295e-13
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.32782825205218363
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.09999999999999175
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,4.850032890438979e-13
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,9.096529574966907e-14
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,6.600999400337849e-13
2023-04-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,7.740356241684462e-14
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.05509498656503668
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.11882379495308934
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,5.632326192555136e-15
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.16486380329075662
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,6.901438818670255e-15
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.30725915629025524
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.19525432678196844
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,2.3943832977650666e-15
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,8.737310555211294e-16
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.09686338115074798
2023-05-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,0.06184055096812904
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.08405994377779691
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.19999999999999768
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.0999999999999986
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.07273773773823666
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,0.0
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.2432023184839726
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.1999999999999972
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.0
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,3.3384852934032947e-16
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.0999999999999986
2023-06-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,6.172115053410183e-16
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,1.9516959246535214e-16
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.19999999999999812
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.1723530161503654
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.07343744986840765
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,2.4715095872187386e-16
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.19999999999999768
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.19999999999999968
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.05420953398123009
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,3.770355670199836e-16
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.10000000000000006
2023-07-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,1.6071539931663158e-16
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,4.728092060345113e-16
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.11502319992646307
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.1460947332638462
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.09999999999999971
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,3.286682872451073e-16
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.2646657857373705
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.274216281072314
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,2.7560435657011753e-15
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,5.318638031037146e-16
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.10000000000000174
2023-08-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,1.61660784934607e-16
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.0748928953719931
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.0999999999999995
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.0976193257040742
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.088690436805342
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,4.3684045547366067e-17
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.3387973421185914
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.199999999999999
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,2.6499179136528923e-16
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,8.03961942189828e-17
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.0999999999999995
2023-09-05,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,4.2381677755472717e-16
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.09999999999999992
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.1
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.07482772951453943
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,0.09999999999999967
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,0.0
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.24677005827334023
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.19999999999999982
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.0
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,0.0
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.17840221221212021
2023-10-03,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,0.0
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.0999999999999992
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.09999999999999996
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.11832654499174759
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,4.89452084684332e-16
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,3.538682564502985e-16
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.14216876216058083
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.17410336489635128
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,0.09999999999999958
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,5.093857731732726e-16
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.20000000000000212
2023-11-02,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,0.0654013279513177
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Comm,0.11397538233928574
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Consumer,0.038389385251562436
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Crypto,0.15665628574205392
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Energy,1.578440614796391e-16
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Financials,0.09999999999999983
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Healthcare,0.03748396286194215
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Industrials,0.15349498380515542
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Materials,4.387314424696623e-18
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,RealEstate,3.35634764290863e-16
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Tech,0.29999999999999943
2023-12-04,Combined Maximum Sharpe,combined_max_sharpe,Combined,max_sharpe,Utilities,0.09999999999999985
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.11045415529736288
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.2361548965638555
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,2.3841351504472986e-16
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,4.4539088080182806e-17
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,1.8999559910852893e-16
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.34829458962122656
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.09172132321054863
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.1370939705672398
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.07628106473976529
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,2.3924700566252314e-16
2021-01-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,2.0491184293120823e-16
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.11830535743115383
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.2280274174787955
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,2.2642155403715484e-16
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,1.8097737036307946e-16
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,6.749750504645484e-17
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.3362029372465299
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.10765269092440348
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.1281886572679598
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.08162293965115645
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,7.040042326791699e-17
2021-02-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,2.4723701092481117e-16
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.10792300955523663
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.2096589992969991
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,1.6449871143918955e-16
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,2.1548588192876795e-16
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,1.1289522946597045e-16
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.334514185284742
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.09869920094728027
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.13212441381736711
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.11708019109837405
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,1.0970049118815848e-16
2021-03-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,3.3643708553320004e-17
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.25631928947463567
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.2307967019198477
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,0.014798429415988735
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,3.7114472083046283e-17
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,2.60506372519885e-17
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.20949067993500523
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.10685058022305234
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,1.1475712093734858e-16
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.12089581373950666
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,3.822940099450071e-17
2021-04-05,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.0608485052919628
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.2372121801893611
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.22384258045729533
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,0.01544681265509746
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,8.790159881966844e-17
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,7.981036458168669e-17
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.2360218263527933
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.07392714590409422
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.0
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.061574707725837424
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,3.984290939322167e-17
2021-05-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.1519747467155206
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.2361437281973853
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.2059735414843529
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,0.004194823252782989
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,3.3961998380617846e-17
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,9.922979396102756e-18
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.22467082795723953
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.08642672012862396
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,9.997294647560049e-18
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.08771810217519263
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,2.623671011189229e-17
2021-06-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.15487225680442201
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.2408484891583792
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.1732404989349673
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,0.007378575681095669
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,5.143044762682634e-18
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,0.020067306260946213
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.20201972341956154
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.09760209274212642
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,2.64814452645161e-17
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.1557051415960371
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,0.005730281942115528
2021-07-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.0974078902647702
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.2463388506294323
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.1672956653021131
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,0.007019638641132494
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,2.4993405496109203e-17
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,0.023060843837736815
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.2059515130625067
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.08933768463724617
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,4.5875912953328486e-17
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.1690408066914877
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,0.00039953084660464304
2021-08-03,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.09155546635173893
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.247100108163972
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.1620096279214659
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,0.0074008716417432695
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,1.818065673223704e-17
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,0.03067376520894831
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.1781436463768924
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.08069776247471121
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,5.611510047934336e-17
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.18373607850425194
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,0.00950939040916981
2021-09-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.1007287492988444
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.22075674395031403
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.1562940804383518
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,7.562224413659517e-17
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,0.00451516676525382
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,0.0441503973676237
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.18562478008121552
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.08285962823983321
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.0008488856608953
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.1854636447300287
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,0.021730249248430308
2021-10-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.0977564235180528
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.19100136973137932
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.1850909283469819
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,6.197105338748042e-17
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,0.004838348083325317
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,0.0629534499105083
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.1896591104553465
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.07080817541309431
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.0012070437568794197
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.1579267146363375
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,0.03532358853467524
2021-11-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.1011912711314712
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.177974984628253
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.1624320301421708
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,5.514085421996796e-17
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,0.026301667230156416
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Financials,0.05158082756519212
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Healthcare,0.1819239021419789
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Industrials,0.06370863932309771
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Materials,0.041760540739588424
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,RealEstate,0.1316382825215867
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Tech,0.03209974660400542
2021-12-02,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Utilities,0.13057937910396936
2022-01-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Comm,0.1525777959269817
2022-01-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Consumer,0.17216210939456542
2022-01-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Crypto,1.3489206182685723e-16
2022-01-04,Combined Minimum Variance,combined_min_variance,Combined,min_variance,Energy,0.02192753007910011
